"","date","daily.returns"
"431",2015-11-21,-0.00271950271950272
"432",2015-11-22,-0.00272691858200247
"433",2015-11-23,-0.00273437499999996
"434",2015-11-24,0.00623700623700629
"435",2015-11-25,-0.00287459575997129
"436",2015-11-26,-0.0353153153153154
"437",2015-11-27,0.0240007471049684
"438",2015-11-28,0.00285757713938306
"439",2015-11-29,0.00284943466003806
"440",2015-11-30,0.00284133845177292
"441",2015-12-01,-0.00171805769056887
"442",2015-12-02,-0.00869565217391299
"443",2015-12-03,0.0074926900584793
"444",2015-12-04,0.0204970070741883
"445",2015-12-05,-0.00263656831378123
"446",2015-12-06,-0.00264353818279028
"447",2015-12-07,-0.00265054499970219
"448",2015-12-08,8.95816536774507e-05
"449",2015-12-09,0.000806162665710985
"450",2015-12-10,-0.00411706793162081
"451",2015-12-11,0.00314550193223684
"452",2015-12-12,-0.00370304007644995
"453",2015-12-13,-0.00371680354894777
"454",2015-12-14,-0.00373066971538605
"455",2015-12-15,-0.0014495379597752
"456",2015-12-16,0.0140627835238614
"457",2015-12-17,-0.0243356893620829
"458",2015-12-18,0.0139385602934434
"459",2015-12-19,0.0051852521781075
"460",2015-12-20,0.00515850403383022
"461",2015-12-21,0.00513203043413402
"462",2015-12-22,-0.00578858313295927
"463",2015-12-23,-0.00519527051236135
"464",2015-12-24,0.00693318926706299
"465",2015-12-25,-0.00174371814361085
"466",2015-12-26,-0.00174676400770346
"467",2015-12-27,-0.00174982053122763
"468",2015-12-28,-0.00175288777023686
"469",2015-12-29,0.00045024763619983
"470",2015-12-30,-0.007020702070207
"471",2015-12-31,0.000181290790427946
"472",2016-01-01,0.00333061446438276
"473",2016-01-02,0.00331955829550834
"474",2016-01-03,0.00330857528696815
"475",2016-01-04,0.0032976647149876
"476",2016-01-05,0.00259368571684115
"477",2016-01-06,0.0120428189116859
"478",2016-01-07,0.00951961216394892
"479",2016-01-08,-0.00908059023836538
"480",2016-01-09,-0.000939877228536945
"481",2016-01-10,-0.000940761428781522
"482",2016-01-11,-0.000941647294235293
"483",2016-01-12,-0.0100733409914289
"484",2016-01-13,0.000267785414621136
"485",2016-01-14,-0.012671782973407
"486",2016-01-15,0.0137382501807664
"487",2016-01-16,-0.0139532810271042
"488",2016-01-17,-0.0141507301415071
"489",2016-01-18,-0.00165092176465187
"490",2016-01-19,0.0288470372071659
"491",2016-01-20,0.0141976962228769
"492",2016-01-21,-0.00713153724247217
"493",2016-01-22,-0.000886760663296959
"494",2016-01-23,0.00289932250525138
"495",2016-01-24,0.00289094073571494
"496",2016-01-25,0.00288260728887835
"497",2016-01-26,0.0131104267487903
"498",2016-01-27,-0.00295292687163462
"499",2016-01-28,-0.000174216027874596
"500",2016-01-29,-0.00139397107510009
"501",2016-01-30,0.00337346594544274
"502",2016-01-31,0.00336212393484447
"503",2016-02-01,0.0033508579351782
"504",2016-02-02,-0.00120918984280516
"505",2016-02-03,0.0114147353856795
"506",2016-02-04,0.0123119015047881
"507",2016-02-05,0.000253378378378244
"508",2016-02-06,0.0113147006670609
"509",2016-02-07,0.0111881105452116
"510",2016-02-08,0.0110643216910247
"511",2016-02-09,-0.000898325847284553
"512",2016-02-10,-0.0033513160045775
"513",2016-02-11,0.0405970638891167
"514",2016-02-12,-0.00859079445145006
"515",2016-02-13,-0.00965895540186035
"516",2016-02-14,-0.00975316074653831
"517",2016-02-15,-0.020671206225681
"518",2016-02-16,0.0163065971359988
"519",2016-02-17,0.00496823586903417
"520",2016-02-18,0.012399708242159
"521",2016-02-19,0.00392251040666025
"522",2016-02-20,-0.00550195359221739
"523",2016-02-21,-0.00553239255933302
"524",2016-02-22,-0.00556317020075781
"525",2016-02-23,0.0119182746878546
"526",2016-02-24,0.0125791202627994
"527",2016-02-25,-7.91264440574979e-05
"528",2016-02-26,-0.014402152409591
"529",2016-02-27,0.00388063695972152
"530",2016-02-28,0.00386563583044541
"531",2016-02-29,0.0038507502323728
"532",2016-03-01,-0.00166666666666659
"533",2016-03-02,0.00938071388822648
"534",2016-03-03,0.0139403008584706
"535",2016-03-04,0.0115737144632593
"536",2016-03-05,-0.00135657426604208
"537",2016-03-06,-0.00135841705966777
"538",2016-03-07,-0.0013602648666684
