date,BTC,XRP,LTC,ETH,GOLD,SILVER,LIBOR,SnP500,DAX,EURUSD,GBPUSD,USDCHF,R_F_TWE.
25-01-19,-0.00030542,-0.001364289,0.006256423,-0.008424263,0.013864384,0.025496054,0.000104838,0.008452868,0.013529615,-0.006582785,0.003013306,0.001035088,-0.006300386
26-01-19,0.000748263,-0.00928103,0.005102265,0.000948155,0.001353384,-0.007448297,1.82E-05,-0.002619036,-0.002114205,0.002928781,0.002203342,-0.001071955,-0.0004627
27-01-19,-0.005147112,-0.015380133,-0.016966075,-0.026826577,0.001351554,-0.007504191,1.82E-05,-0.002625913,-0.002118685,0.002920228,0.002198498,-0.001073105,-0.000462914
28-01-19,-0.032185563,-0.048250139,-0.043698104,-0.061978585,0.00134973,0.019201698,1.82E-05,-0.002632827,-0.002123183,0.002911725,0.002193675,-0.001074258,-0.000463129
29-01-19,-0.006456127,-0.018155219,-0.003279424,-0.009347997,0.004262167,0.004976063,-0.000209676,-0.001457308,0.000759771,0.001484915,-0.003664966,-0.000806452,0.000981007
30-01-19,0.010978783,0.101404962,0.026460963,0.030857807,0.000223822,0.00538351,-0.00020972,0.01542961,-0.003318673,0.000468831,-0.006075339,0.002920298,-0.000476086
31-01-19,-0.008176607,-0.033072164,-0.008768986,-0.017100379,0.007061914,0.00884744,-0.000159417,0.008560649,-0.000765882,0.004561362,0.002803312,-0.001006036,-0.00439331
01-02-19,0.008682383,-0.004911473,0.036446886,0.005112723,-0.002150459,-0.00847723,-0.003993699,0.000898206,0.000676446,-0.003325611,-0.000590241,0.000201288,-0.000321493
02-02-19,0.009449478,0.007732967,0.046652449,0.02587259,-0.000693086,-0.009234363,0.001421343,0.002256198,-0.000121648,0.00016797,-0.000815268,0.000593564,0.001027458
03-02-19,-0.016334438,-0.027918012,-0.028175724,-0.02696155,-0.000693567,-0.009320432,0.001419325,0.002251119,-0.000121663,0.000167942,-0.000815933,0.000593212,0.001026403
04-02-19,-0.001403801,-0.007149645,0.019819834,0.003055387,-0.000694049,0.015960439,0.001417314,0.002246063,-0.000121678,0.000167913,-0.000816599,0.000592861,0.001025351
05-02-19,0.002080242,-0.003199672,0.004330217,-0.003512714,0.00022314,-0.00303528,-0.00073429,0.00469737,0.016980148,-0.001660001,-0.003551354,0.002337868,0.002156746
06-02-19,-0.015287694,-0.028857903,-0.039405761,-0.023773936,-0.003650863,-0.008410479,0.000365114,-0.002226916,-0.00381275,-0.002306729,-0.005677968,0.001912381,0.002291392
07-02-19,-0.004196583,0.003060044,0.008750149,-0.003666555,-0.000223956,0.000937998,-5.04E-05,-0.009401193,-0.027092876,-0.003861105,-0.001760412,0.00238784,0.003080209
08-02-19,0.075693936,0.066541919,0.268724671,0.131846109,0.00320525,0.00616882,0.001098791,0.000675973,-0.010510408,-0.002395097,0.001138172,0.000309303,0.000995506
09-02-19,0.001205601,-0.001280967,0.030041598,0.001366904,-0.00166346,-0.00873477,6.99E-05,0.00023634,0.003289463,-0.000426651,-0.00031899,-0.001038038,0.001271989
10-02-19,0.0051579,-0.004426973,0.044477454,0.044026606,-0.001666232,-0.008811739,6.99E-05,0.000236284,0.003278678,-0.000426833,-0.000319092,-0.001039117,0.001270373
11-02-19,-0.011380348,-0.023401052,-0.081032402,-0.028510874,-0.001669013,0.010126828,6.98E-05,0.000236228,0.003267963,-0.000427015,-0.000319194,-0.001040198,0.001268761
12-02-19,0.00139631,0.008056879,0.017130275,0.010447403,0.001420083,-0.00025036,-0.0011531,0.012807853,0.010071166,-0.004001191,-0.005637818,0.004602667,-0.002514409
13-02-19,-0.005890543,-0.002973058,-0.044953047,-0.000152452,0.000895857,-0.00263257,0.000369137,0.003019432,0.003690768,0.004919152,0.00217657,0.002198995,0.001086939
14-02-19,-0.004190874,-0.007835828,-0.00853907,-0.009538326,-0.001045244,-0.007813032,-0.00068385,-0.002655163,-0.006957808,-0.00617004,-0.002741871,0.002570963,0.002266015
15-02-19,0.001085963,-0.000496962,0.02511674,0.005833367,0.006032414,0.013695402,0.001782065,0.010820005,0.018760141,0.002695889,-0.004554261,-0.003724584,-0.000913624
16-02-19,0.002476157,-0.000185596,0.020745814,0.009454139,-0.008406935,-0.008742163,-0.00094305,0.000374616,-1.77E-05,7.91E-05,0.002788134,-0.000149272,-0.00095367
17-02-19,0.012062264,0.005510093,0.007623325,0.080544157,-0.008478212,-0.008819263,-0.00094394,0.000374475,-1.77E-05,7.91E-05,0.002780382,-0.000149295,-0.00095458
18-02-19,0.063761382,0.058255847,0.089539778,0.089438327,0.003994278,0.002473443,-0.000944832,0.000374335,-1.77E-05,7.91E-05,0.002772673,-0.000149317,-0.000955492
19-02-19,0.007981955,0.00681818,-0.003722286,-0.005161865,0.029678187,0.029213737,-0.000945726,0.000374195,0.00088549,0.001232199,0.001433238,-2.99E-05,-0.000956406
20-02-19,0.013269765,0.027754855,0.078741366,0.028541467,0.002115168,0.012775625,0.002784178,0.001775533,0.008168689,0.002741122,0.010562961,-0.003180858,-0.000682927
21-02-19,-0.01149189,-0.03543481,-0.052209849,-0.023157373,-0.014753103,-0.02291607,-0.000893619,-0.003532669,0.001867278,0.000295292,-0.001240308,-0.001279181,-0.000683394
22-02-19,0.012917451,0.00190611,0.01322078,0.020064191,0.003837643,0.00656593,0.002255586,0.006390639,0.003008608,-0.000295292,-0.000286738,0.00085963,-0.000572223
23-02-19,0.033630893,0.032747333,0.036958699,0.063050135,-0.000835155,-0.009740437,0.00010469,0.000410537,0.001386445,-2.26E-05,0.000618353,-0.000386409,7.37E-05
24-02-19,-0.083564568,-0.098419754,-0.145594314,-0.156045815,-0.000835853,-0.009836248,0.000104679,0.000410368,0.001384525,-2.26E-05,0.000617971,-0.000386558,7.37E-05
25-02-19,0.018788447,0.085986335,0.033768089,0.028805419,-0.000836552,0.014687305,0.000104668,0.0004102,0.001382611,-2.26E-05,0.000617589,-0.000386708,7.37E-05
26-02-19,-0.007325399,-0.027881995,-0.015745188,-0.012473043,-0.000590929,-0.000124093,0,-0.00079077,0.003072129,0.002225477,0.004701313,0.000390041,-0.002926854
27-02-19,-0.000859279,-0.020143492,0.001982903,-0.014322659,-0.005482714,-0.009789634,-0.0001591,-0.000544197,-0.004643024,0.002253011,0.009920802,-0.000380038,-0.000560926
28-02-19,0.000970184,0.006278436,0.014285658,0.004546348,-0.003721627,-0.008368776,-0.002305597,-0.002829508,0.002461385,-0.001138173,0.004531118,0.000789917,0.000950425
01-03-19,0.001244001,0.00706529,0.026675098,-0.002215508,-0.012909216,-0.024433579,0.000893526,0.006871657,0.007443807,-0.000591553,-0.004013829,-0.003243636,0.003613456
02-03-19,0.001250984,-0.006912958,0.031672797,-0.016528433,-0.003000923,-0.00923704,-0.000349485,-0.001294357,-0.000259178,7.21E-05,-0.00063144,0.000347559,0.000955927
03-03-19,-0.004471007,-0.008195305,-0.01304068,-0.014693364,-0.003009955,-0.009323159,-0.000349607,-0.001296034,-0.000259245,7.21E-05,-0.000631839,0.000347438,0.000955015
04-03-19,-0.022506314,-0.024029507,-0.041103552,-0.034425636,-0.003019043,0.008734827,-0.000349729,-0.001297716,-0.000259312,7.21E-05,-0.000632238,0.000347317,0.000954103
05-03-19,0.035213632,0.036597611,0.134798394,0.075701764,-0.00213659,-6.54E-05,0.003456942,-0.001132174,0.002419299,-0.003396256,-0.004636189,0.000300466,0.002412271
06-03-19,0.001940339,0.001654203,0.048704088,0.006991518,0.00236524,-0.001308729,0,-0.006545474,-0.002853313,-0.002671738,-0.001659376,0.005791329,0.00081837
07-03-19,0.001929965,-0.007170055,0.024870075,-0.005453677,-0.001143772,-0.003016594,-0.000368172,-0.008158911,-0.006044491,0.000610934,0.001936303,-0.00029873,0.003974717
08-03-19,-0.002650275,-0.014976602,-0.019234411,-0.021288022,0.010322672,0.020155419,-0.001201684,-0.002133964,-0.00521945,-0.010277121,-0.006831717,0.006551542,-0.001174724
09-03-19,0.015813811,0.011985789,0.034812255,0.020786804,-0.002167012,-0.006392686,0.000470518,0.00487677,0.002488373,0.00101422,-0.002653139,-0.000956891,4.95E-05
10-03-19,-0.00295995,-0.002293707,-0.01570319,-0.008784509,-0.002171718,-0.006433816,0.000470296,0.004853102,0.002482196,0.001013193,-0.002660197,-0.000957807,4.95E-05
11-03-19,-0.011804535,-0.006543092,-0.031292383,-0.021617477,-0.002176445,0.008051992,0.000470075,0.004829663,0.00247605,0.001012167,-0.002667293,-0.000958725,4.95E-05
12-03-19,0.00100557,-0.002781419,0.028055163,0.004539019,0.005079424,0.008949614,5.44E-05,0.002948966,-0.001674254,0.002383997,0.019833786,0.002418189,-0.002700737
13-03-19,-0.000624106,0.012484565,-0.018841729,-0.008814272,0.008583744,0.002752442,-0.000104591,0.006925547,0.004177269,0.002503252,-0.013814991,-0.002815172,-0.003779155
14-03-19,0.004508158,-0.003645629,0.011571623,0.00336,-0.010854923,-0.018516061,0.000104591,-0.0008684,0.001300488,0.003856139,0.016614397,-0.004088155,0.000604885
15-03-19,0.009268473,0.006678294,0.041625866,0.02933257,0.005819023,0.010042522,0,0.004972519,0.008440735,-0.002003584,-0.002044136,0.000159463,-0.000831674
16-03-19,0.021928139,0.017044723,0.047271901,0.033609437,-0.00032658,-0.00789597,-0.000104591,0.001234553,-0.000817027,0.000335683,0.000970224,-0.000348857,-0.000105053
17-03-19,-0.005820417,-0.008951915,-0.009764935,-0.01698086,-0.000326687,-0.007958813,-0.000104602,0.001233031,-0.000817695,0.00033557,0.000969283,-0.000348979,-0.000105064
18-03-19,0.001806543,-0.000541688,-0.016114058,-0.00448105,-0.000326793,0.015725842,-0.000104613,0.001231513,-0.000818364,0.000335458,0.000968345,-0.000349101,-0.000105075
19-03-19,0.009547038,0.005782769,0.005803522,0.008178812,0.003839354,0.003154272,0.000209216,-0.00013057,0.011204891,0.001450391,-0.002469739,-0.001397624,-0.001679064
20-03-19,0.003992357,0.00102991,0.003803265,0.001188881,-0.003839354,-0.003476697,-0.001624662,-0.002948697,-0.015776502,0.001644701,0.000530605,-0.002400481,0.00084971
21-03-19,-0.014328402,-0.021799677,-0.024425778,-0.02921207,0.004365176,0.007645641,0.00041898,0.010794016,-0.004658386,0.006413638,-0.004990808,-0.007639764,0.00020522
22-03-19,-0.001330795,-0.003770875,0.007477657,0.003983527,0.00367303,-0.002114369,0.000732792,-0.019156827,-0.016216554,-0.00464064,-0.005544169,0.000907761,0.00146043
23-03-19,0.002942547,0.002622217,0.025165644,0.007685906,0.002540728,-0.005886059,5.30E-05,-0.000279713,-0.000514014,-0.002322106,0.001882383,0.000702109,-0.000329928
24-03-19,-0.003389979,-0.010837781,-0.018503678,-0.009104881,0.002534289,-0.00592091,5.30E-05,-0.000279791,-0.000514279,-0.002327511,0.001878846,0.000701617,-0.000330037
25-03-19,-0.014801996,-0.016106781,-0.012147414,-0.014380931,0.002527882,0.022080486,5.30E-05,-0.000279869,-0.000514543,-0.002332941,0.001875323,0.000701125,-0.000330146
26-03-19,0.005538473,0.003299872,-0.002578404,0.003174499,-0.005584735,-0.008799394,0.001881563,0.007157053,0.00639813,0.001763692,0.000660817,-0.001691588,0.001463012
27-03-19,0.025269802,0.023983984,0.047838439,0.039996871,-0.003365873,-0.0084253,-0.000731298,-0.004655143,-3.86E-05,-0.003625398,-0.000290615,0.001299153,0.002330724
28-03-19,-0.004403784,-0.010355386,-0.017516705,-0.011210246,-0.016163494,-0.021412137,0.00025915,0.003583055,0.000798358,-0.002050021,-0.00445606,0.001106473,0.001196981
29-03-19,0.007166826,-0.00426784,0.002141338,0.021858239,0.002433646,0.009195467,-0.004502861,0.006711706,0.008528328,-0.001934011,-0.007338669,0.000130684,-0.000527711
30-03-19,0.002019649,0.008739695,-0.011148886,-0.002844366,-0.001038645,-0.005967426,0.000857455,0.003848784,0.004499943,-0.000183157,-0.00085971,5.70E-05,0.000162904
31-03-19,-0.000305857,-0.004526829,0.002198665,-0.004080183,-0.001039725,-0.006003251,0.00085672,0.003834028,0.004479784,-0.00018319,-0.000860449,5.70E-05,0.000162877
01-04-19,0.012773998,0.011312454,-0.001274839,0.002232076,-0.001040807,0.011447493,0.000855987,0.003819384,0.004459805,-0.000183224,-0.00086119,5.70E-05,0.000162851
02-04-19,0.16004198,0.116812309,0.227691912,0.145001717,0.000761673,-0.00268562,-0.003305109,1.75E-05,0.006212461,-0.001614831,0.003535206,0.004212222,0.002153645
03-04-19,0.018907493,-0.026712153,0.108459427,-0.015383137,-7.61E-05,0.00268562,0.002467283,0.002146072,0.016838624,-0.000168678,0.004479968,-0.001041375,-0.004011715
04-04-19,-0.010150462,-0.028815757,0.000694138,-0.021322524,-0.000837936,-0.001374661,0.003347101,0.002082466,0.00280752,0.003839512,0.003748393,-0.000871984,0.002802081
05-04-19,0.022870127,0.084420908,0.042583725,0.046133417,0.001142466,0.000261986,-0.000158734,0.004625717,0.001811855,-0.001876935,-0.007614118,0.002633675,0.001265962
06-04-19,0.004583029,-0.020659538,0.04299174,0.002608795,0.001571929,-0.005977226,-0.000278542,0.000349092,-0.001287272,-0.000186789,-0.000991288,-6.67E-06,-0.001272469
07-04-19,0.02711609,0.015263624,-0.002823886,0.050436388,0.001569462,-0.006013168,-0.000278619,0.000348971,-0.001288931,-0.000186823,-0.000992271,-6.67E-06,-0.00127409
08-04-19,0.017328472,-0.004517547,-0.031017273,0.032287624,0.001567002,0.02066257,-0.000278697,0.000348849,-0.001290595,-0.000186858,-0.000993257,-6.67E-06,-0.001275716
09-04-19,-0.016163227,-0.024791575,-0.030704453,-0.023258912,0.004837134,-0.000324665,0.000522493,-0.006085977,-0.009476028,0.003280834,0.00193169,-0.000790391,-0.001019351
10-04-19,0.022716803,0.015136873,0.018163691,0.006919784,0.004213384,0.002076036,-0.001882255,0.003471838,0.004658935,0.000935027,-0.000470127,0.000540335,-5.55E-05
11-04-19,-0.050075525,-0.069461666,-0.103626679,-0.069101359,-0.015587483,-0.024935675,0,3.81E-05,0.002457105,0.000845478,0.003216793,0.002557623,0.002449395
12-04-19,0.004934263,-0.014111868,-0.009001904,-0.004607035,0.001600183,0.006292453,0.001568792,0.006587578,0.005408757,-0.001397686,-0.0033087,0.000528692,-0.002107663
13-04-19,0.001383718,-0.000965699,-0.009449467,-0.001354456,-0.001015693,-0.007522445,5.29E-05,-0.000209812,0.000565137,0.001310776,0.000710786,-0.00011303,0.000265469
14-04-19,0.013861018,0.008484566,0.058545524,0.020010575,-0.001016725,-0.007579462,5.29E-05,-0.000209856,0.000564818,0.00130906,0.000710281,-0.000113043,0.000265398
15-04-19,-0.019661686,-0.024306977,-0.047947534,-0.03803799,-0.00101776,0.015695986,5.29E-05,-0.0002099,0.000564499,0.001307349,0.000709777,-0.000113056,0.000265328
16-04-19,0.03270341,0.019456557,0.028611939,0.036755746,-0.010903894,-0.004298522,-0.001463896,0.000509229,0.006719317,-1.15E-05,0.001440432,0.001266157,0.000352212
17-04-19,0.00312342,0.024855242,-0.025167533,-0.00402114,-0.000386115,0.001192211,-0.001466043,-0.002276401,0.004267275,-0.001761845,-0.00431527,0.003808733,9.46E-05
18-04-19,0.008805048,0.004793933,0.034047478,0.040286993,-0.000463535,0.001323014,0.002302817,0.001577847,0.005687649,0.001072528,-0.000534393,0.002874277,0.003099035
19-04-19,0.001023704,-0.015436045,0.006005044,-0.000607679,-0.012597367,-0.010767085,0.000971453,0.000252972,0.000214667,-0.005431137,-0.003449368,0.004384673,3.79E-05
20-04-19,0.006403836,-0.010375969,-0.012880638,0.000246538,0.004658252,0.000567831,0.000970511,0.000252908,0.000214621,0.000255101,-1.74E-05,-0.000147817,-0.00028533
21-04-19,-0.004384923,-0.018518792,-0.05265422,-0.021552701,0.004636653,0.000567508,0.00096957,0.000252845,0.000214575,0.000255036,-1.74E-05,-0.000147839,-0.000285411
22-04-19,0.015836583,0.004594807,-0.004971295,0.010693443,0.004615254,0.010953012,0.00096863,0.000252781,0.000214529,0.000254971,-1.74E-05,-0.000147861,-0.000285493
23-04-19,0.031537591,-0.008407318,-0.027711202,-0.002486666,-0.003556247,-0.0127568,0.000967693,0.008802351,0.000214483,0.001282466,-0.000947827,0.000896689,0.003702539
24-04-19,-0.019479259,-0.060653029,-0.020736995,-0.033339222,0.004790243,0.008588887,-0.003594007,-0.002194169,0.006326261,-0.003080507,-0.003343423,0.00476554,0.001719433
25-04-19,-0.04766091,-0.043724918,-0.028514257,-0.071008372,0.000231205,-0.002455944,0.002190463,-0.000369042,-0.002485027,-0.006333072,-0.002571683,0.000147026,0.00279787
26-04-19,0.013123814,0.031022107,0.025869941,0.012147232,0.006987934,0.008404801,0.000258367,0.00467435,0.002649028,-0.001493024,-0.000683696,-0.000392118,-0.001611212
27-04-19,-0.002096608,-0.005916929,-0.013694398,0.013265532,-0.001889346,-0.005352377,-0.001424625,0.00035711,0.000347474,0.00040129,0.000624285,-0.000189579,-9.41E-05
28-04-19,0.003192926,0.00230575,-0.033759185,-0.007220523,-0.001892923,-0.005381179,-0.001426658,0.000356983,0.000347353,0.000401129,0.000623895,-0.000189615,-9.41E-05
29-04-19,-0.007175279,-0.010603177,-0.025659832,-0.013396025,-0.001896513,0.000466185,-0.001428696,0.000356855,0.000347233,0.000400968,0.000623506,-0.000189651,-9.41E-05
30-04-19,0.019508687,0.050318267,0.088928627,0.043893225,0.003227049,0.003323587,-0.004453883,0.000950965,0.00130192,0.003126872,0.00094381,-1.96E-05,-0.00288314
01-05-19,0.009665965,-0.015565986,-0.00842392,-0.008345263,-0.001074526,-0.016999472,0.005344793,-0.007530446,5.43E-05,0.002755209,0.008271943,-0.000284549,-0.002804784
02-05-19,0.01880998,-0.004793285,0.001619806,0.008078563,-0.009490446,-0.007860717,-0.007869909,-0.002126244,5.43E-05,-0.001356121,0.001017898,-0.001581214,0.004369315
03-05-19,0.046667296,0.016299029,0.07252331,0.035326661,0.007183994,0.024395551,0.001999575,0.009592127,0.005439033,-0.002438502,-0.001526469,0.001914816,-0.00188119
04-05-19,0.010841636,-0.011978458,-0.016045836,-0.02365216,0.000666855,-0.003891508,-0.001551955,-0.001491441,-0.003385855,0.000365379,0.00299834,-0.000925855,-4.22E-05
05-05-19,-0.006099505,-0.007283017,-0.026999268,-0.003517084,0.00066641,-0.003906711,-0.001554367,-0.001493669,-0.003397358,0.000365246,0.002989377,-0.000926713,-4.22E-05
06-05-19,-0.008473311,0.000155441,-0.013269428,0.05477363,0.000665967,0.00433985,-0.001556787,-0.001495903,-0.00340894,0.000365112,0.002980467,-0.000927572,-4.22E-05
07-05-19,0.014287066,-0.008985682,-0.003871801,-0.016671657,0.001381746,-6.66E-05,-0.001559214,-0.016649488,-0.015926725,0.001432932,-0.003911636,0.000570411,0.000965997
08-05-19,0.025899955,0.003454338,-0.000974006,0.006747006,-0.003150093,-0.00434014,-0.000160817,-0.001606715,0.007184198,-0.000962804,-0.00232879,0.002454953,-0.00152614
09-05-19,0.031601133,-0.014105352,-0.005956384,-0.003861591,0.002843203,-0.006108016,-0.001639265,-0.003025999,-0.017058545,0.000648521,-0.004355695,0.000686308,-0.000942571
10-05-19,0.032555119,0.012994071,0.039511353,0.016617579,0.001610121,0.001143895,-0.001060387,0.003713394,0.007149157,0.002118606,-0.000182156,-0.005011064,-0.002112375
11-05-19,0.12175582,0.077346396,0.145163204,0.115309302,0.003619683,-0.003773081,-0.001592692,-0.008076043,-0.005075942,0.000427043,2.61E-05,-0.001577287,0.000349661
12-05-19,-0.03278809,-0.04560706,-0.053604012,-0.036578909,0.003606628,-0.003787371,-0.001595233,-0.008141797,-0.005101839,0.000426861,2.61E-05,-0.001579779,0.000349539
13-05-19,0.11407867,0.048474675,0.040471809,0.049576366,0.003593667,0.006685826,-0.001597781,-0.00820863,-0.005128001,0.000426679,2.61E-05,-0.001582279,0.000349417
14-05-19,0.022709208,0.22858108,0.039655674,0.098158662,-0.004481417,0.002353021,-0.000746506,0.007983988,0.009633762,-0.000348035,-0.003662159,-0.004980713,0.001942509
15-05-19,0.026020896,0.108637041,0.104811406,0.129426028,0.001141249,-0.000201471,0.002450715,0.005821994,0.008961858,-0.002502115,-0.004371922,0.003336448,-0.000562658
16-05-19,-0.039813494,-0.082946926,-0.062443392,0.065979194,-0.008859754,-0.018574287,0.004353826,0.008855957,0.017272066,0.0002463,-0.004584913,-0.000485873,0.002151538
17-05-19,-0.071081277,-0.083219604,-0.07143925,-0.079784067,-0.008087855,-0.01024733,-0.001539725,-0.005854437,-0.005819299,-0.003009725,-0.003884548,0.001714374,0.0020801
18-05-19,-0.009946984,-0.03546685,-0.026126743,-0.038341349,0.000412392,-0.001314288,0.000513505,-0.002252327,-0.005397643,-0.000245849,-0.001724451,0.000171606,-0.000400651
19-05-19,0.119929899,0.113893077,0.094796242,0.107777741,0.000412222,-0.001316018,0.000513241,-0.002257412,-0.005426936,-0.000245909,-0.001727429,0.000171576,-0.000400811
20-05-19,-0.027125846,-0.048303929,-0.04098245,-0.036748457,0.000412053,0.006562837,0.000512978,-0.002262519,-0.005456548,-0.00024597,-0.001730419,0.000171547,-0.000400972
21-05-19,-0.001879537,-0.001005523,0.000153835,0.013218892,-0.003249519,-0.002481904,-0.001696799,0.008459949,0.008449974,0.000291038,-0.000191668,-0.002179513,0.001230456
22-05-19,-0.036218764,-0.054172161,-0.036696871,-0.042081247,0.000774653,0.002757291,-0.000373683,-0.002828392,0.002078833,-0.000586191,-0.002554891,0.000356973,-0.000182154
23-05-19,0.025934033,0.012052806,0.010893805,0.005163433,0.008712133,0.011294141,0.000742982,-0.011985692,-0.017937442,-0.000586535,-0.002561435,0.000356845,-0.000700903
24-05-19,0.013299516,0.00871575,0.113579402,0.014206768,-0.001305834,-0.003818881,0.000106095,0.001352644,0.004893285,0.002603399,3.79E-05,-0.00608376,-0.002015946
25-05-19,0.008126317,0.006477632,0.027342523,0.009077011,-0.006496847,-0.002702473,-0.000277993,-0.002096115,0.001667619,0.000746882,0.001580845,-0.000375648,0.000437655
26-05-19,0.074251576,0.05375087,0.081751759,0.059033708,-0.006539332,-0.002709796,-0.000278071,-0.002100517,0.001664843,0.000746325,0.00157835,-0.000375789,0.000437464
27-05-19,0.015168498,0.061152639,0.05766656,0.021459066,0.000622786,0.001029902,-0.000278148,-0.002104939,0.001662076,0.000745768,0.001575863,-0.00037593,0.000437273
28-05-19,-0.009793263,0.028117581,-0.026627517,-0.004017156,0.007250201,-0.011804231,-0.000278225,-0.002109379,-0.003662504,-0.00141139,-0.003340807,0.002173784,0.000437082
29-05-19,-0.006959352,-0.00637118,0.001304886,-0.008547409,0.002777565,0.006023072,0.000900235,-0.00693591,-0.015859654,-0.002068457,-0.001786759,0.002963879,0.00255499
30-05-19,-0.040056648,-0.049237062,-0.056167537,-0.051777646,0.004765574,0.005575263,0.000742509,0.002096272,0.005414572,-0.002989059,-0.002389962,0.001359647,4.30E-06
31-05-19,0.03019404,0.03758766,0.051426849,0.046784299,0.014086349,0.005271277,-0.001379384,-0.013283205,-0.014832963,-0.00055684,-0.001565029,-0.00138944,-0.001726671
01-06-19,-0.001223601,-0.01838845,-0.016884702,-0.010205395,0.004200049,-0.001503246,0.000884439,-0.000922172,0.001873422,0.001284158,0.000787707,-0.002442813,-0.001276542
02-06-19,0.020679268,0.032450915,0.018331903,0.018051676,0.004182482,-0.001505509,0.000883658,-0.000923023,0.001869919,0.001282511,0.000787087,-0.002448795,-0.001278174
03-06-19,-0.063018059,-0.043705817,-0.065146261,-0.067418305,0.004165062,0.014751636,0.000882878,-0.000923876,0.001866429,0.001280868,0.000786468,-0.002454806,-0.00127981
04-06-19,-0.063001478,-0.060754544,-0.051365036,-0.045636865,0.000597149,0.001752967,-0.000317746,0.021205927,0.015011265,0.006445943,0.001948335,-0.007259688,-0.003072815
05-06-19,0.014996474,0.00514067,0.017107261,0.023393115,0.003575423,0.001144512,-0.006214183,0.008128727,0.000804915,0.000686211,0.003044123,0.000171304,-0.000805804
06-06-19,-0.000282241,0.040887545,0.067555013,0.009761211,0.006743514,0.007774838,0.000264315,0.006116841,-0.002312191,-0.002225677,-0.001117704,0.001439813,-0.002970354
07-06-19,0.027977129,0.008520587,0.054873219,0.005819402,0.002507931,0.008575755,0.002447982,0.010442979,0.007687198,0.004219416,0.000774412,-0.002821161,-0.003114734
08-06-19,-0.011229371,-0.025659036,0.009983016,-0.02090912,-0.004109409,-0.004444894,-0.000957192,0.001552143,0.002289329,0.001289757,0.000644492,-0.000403673,0.000364651
09-06-19,-0.034020324,-0.060329753,-0.029270042,-0.052855839,-0.004126366,-0.004464739,-0.000958109,0.001549737,0.0022841,0.001288096,0.000644077,-0.000403836,0.000364518
10-06-19,0.039812033,0.030840806,0.114284154,0.060081409,-0.004143464,-0.017517122,-0.000959028,0.00154734,0.002278894,0.001286439,0.000643663,-0.000404,0.000364385
11-06-19,-0.009117973,-0.015518351,0.052507466,-0.007047623,0.001490646,0.006908724,0.002504324,-0.000349941,0.002273713,-0.000181109,-0.002503333,-0.001010714,0.000379896
12-06-19,0.02714474,0.018841769,-0.002767862,0.05970553,0.004087857,0.000809662,-0.000212709,-0.002039658,-0.003306754,0.001007611,0.00261808,0.003129893,0.000584846
13-06-19,0.010388753,-0.002175303,-0.032226746,-0.018313227,0.005104883,0.009197473,5.11E-05,0.004089011,0.004395372,-0.002997554,-0.002440019,0.002718077,0.002212987
14-06-19,0.054715665,0.012478967,0.012870636,0.030443773,0.000590188,-0.005763705,-0.001647815,-0.001612812,-0.005987908,-0.001343902,-0.001053068,-0.001207122,0.003996227
15-06-19,0.016489112,0.01102003,0.037424644,0.018502844,-0.000418014,-0.002388925,-0.000319658,0.000310535,-0.000291592,-0.00187491,-0.00221116,0.001776646,1.84E-05
16-06-19,0.01750894,0.040813125,-0.007301318,0.000757606,-0.000418189,-0.002394645,-0.000319761,0.000310439,-0.000291677,-0.001878432,-0.00221606,0.001773495,1.84E-05
17-06-19,0.035588478,0.046980073,-0.019769053,0.018867894,-0.000418364,0.00639539,-0.000319863,0.000310342,-0.000291762,-0.001881967,-0.002220982,0.001770355,1.84E-05
18-06-19,-0.025932151,-0.044072134,0.005346084,-0.034483228,0.005816752,0.01101149,0.002181565,0.00967049,0.020144347,0.000672856,-0.004336144,-0.000150191,0.001342174
19-06-19,0.020894884,0.018614689,0.010630419,0.016389808,-0.0014694,-0.00232566,-0.003675613,0.002980717,-0.001884697,-0.002353854,0.001996166,0.002040674,-0.002060039
20-06-19,0.026983496,-0.016140847,-0.008257467,0.008364868,0.034825077,0.035036263,0.000264823,0.009427605,0.003799837,0.00358966,0.007138688,-0.008016537,-0.008394431
21-06-19,0.062790587,0.030620563,0.024814448,0.081991028,0.002057103,-0.012799968,0.002559182,-0.001260016,-0.001252848,0.005070551,0.00404502,-0.011805077,-0.001567724
22-06-19,0.053464534,0.068823779,0.021506733,0.047900129,0.004313247,0.001040447,0.00024846,-0.000577462,-0.001766823,0.002626184,0.001125697,-0.001921557,-0.001273577
23-06-19,0.014258185,-0.013727941,-0.036023552,-0.005030797,0.004294723,0.001039366,0.000248399,-0.000577796,-0.00176995,0.002619305,0.001124431,-0.001925256,-0.001275201
24-06-19,0.014244096,0.003830014,-0.009907108,0.008400805,0.004276357,0.003823353,0.000248337,-0.00057813,-0.001773088,0.002612462,0.001123168,-0.00192897,-0.001276829
25-06-19,0.068425403,-0.003962419,0.00703353,0.024507206,0.000419639,-0.005057721,-0.001917342,-0.009541776,-0.003765246,0.001367565,-0.000879542,-0.003697621,-0.001069614
26-06-19,0.098867663,-0.001662962,-0.039028045,0.056901729,-0.002310197,-0.00052019,0.003937222,-0.001234696,0.001379427,-0.002664002,-0.003852096,0.003102817,-1.43E-05
